generation,name,tier,type_1,type_2,roles,hp,attack,defense,special_attack,special_defense,speed
4,Infernape,OU,Fire,Fighting,choice_user;physical_attacker;physical_wallbreaker;pivot;setup_sweeper;special_attacker;speed_control;stallbreaker;support;wallbreaker,76,104,71,104,71,108
4,Jirachi,OU,Steel,Psychic,bulky_pivot;choice_user;cleric;defensive_pivot;physical_attacker;physical_wall;revenge_killer;setup_sweeper;special_attacker;speed_control;status_spreader;support,100,100,100,100,100,100
4,Jolteon,OU,Electric,-,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,65,65,60,110,95,130
4,Kabutops,OU,Rock,Water,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,60,115,105,65,70,80
4,Kakuna,OU,Bug,Poison,bulky_pivot;choice_user;physical_attacker;physical_wall;physical_wallbreaker;setup_sweeper;speed_control;wallbreaker,45,25,50,25,25,35
4,Kingdra,OU,Water,Dragon,choice_user;physical_attacker;rain_setter;setup_sweeper;special_attacker;special_wallbreaker;speed_control;wallbreaker,75,95,95,95,95,85
4,Latias,OU,Dragon,Psychic,bulky_pivot;choice_user;cleric;defensive_pivot;phazer;physical_wall;revenge_killer;setup_sweeper;special_attacker;special_wallbreaker;speed_control;status_spreader;support;wallbreaker,80,80,90,110,130,110
4,Lucario,OU,Fighting,Steel,choice_user;physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,70,110,70,115,70,90
4,Ludicolo,OU,Water,Grass,physical_attacker;rain_setter;setup_sweeper;special_attacker;wallbreaker,80,70,70,90,100,70
4,Magneton,OU,Electric,Steel,choice_user;revenge_killer;special_attacker;speed_control,50,60,95,120,70,70
4,Magnezone,OU,Electric,Steel,choice_user;revenge_killer;special_attacker;speed_control;status_spreader,70,70,115,130,90,60
4,Mamoswine,OU,Ice,Ground,physical_attacker;priority_user;revenge_killer;speed_control,110,130,80,70,60,80
4,Mesprit,OU,Psychic,-,bulky_pivot;choice_user;defensive_pivot;physical_wall;pivot;revenge_killer;special_attacker;speed_control;status_spreader;support;trick_room_setter,80,105,105,105,105,80
4,Metagross,OU,Steel,Psychic,choice_user;defensive_pivot;hazard_setter;lead;physical_attacker;revenge_killer;setup_sweeper;speed_control;support,80,135,130,95,90,70
4,Milotic,OU,Water,-,bulky_pivot;defensive_pivot;phazer;physical_wall;support,95,60,79,100,125,81
4,Moltres,OU,Fire,Flying,bulky_pivot;defensive_pivot;physical_wall;status_spreader,90,100,90,125,85,90
4,Nidoqueen,OU,Poison,Ground,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;special_wall;support,90,92,87,75,85,76
4,Ninjask,OU,Bug,Flying,physical_attacker;setup_sweeper,61,90,45,50,50,160
4,Porygon-Z,OU,Normal,-,lead;setup_sweeper;special_attacker;speed_control;wallbreaker,85,80,70,135,75,90
4,Porygon2,OU,Normal,-,bulky_pivot;defensive_pivot;physical_wall;support;trick_room_setter,85,80,90,105,95,60
4,Quagsire,OU,Water,Ground,bulky_pivot;defensive_pivot;special_wall;status_spreader;support,95,85,85,65,65,35
4,Qwilfish,OU,Water,Poison,physical_attacker;setup_sweeper;speed_control;wallbreaker;weather_abuser,65,95,85,55,55,85
4,Raikou,OU,Electric,-,lead;priority_user;revenge_killer;setup_sweeper;special_attacker;speed_control,90,85,75,115,100,115
4,Regirock,OU,Rock,-,bulky_pivot;defensive_pivot;setup_sweeper;special_wall,80,100,200,50,100,50
4,Registeel,OU,Steel,-,hazard_setter;lead;physical_wall,80,75,150,75,150,50
4,Rhyperior,OU,Ground,Rock,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,115,140,130,55,55,40
4,Roserade,OU,Grass,Poison,bulky_pivot;choice_user;defensive_pivot;hazard_setter;lead;physical_wall;revenge_killer;special_attacker;speed_control;status_spreader,60,70,65,125,105,90
4,Rotom-Fan,OU,Electric,Flying,bulky_pivot;choice_user;defensive_pivot;physical_wall;revenge_killer;special_attacker;speed_control;support,50,65,107,105,107,86
4,Rotom-Frost,OU,Electric,Ice,bulky_pivot;choice_user;defensive_pivot;physical_wall;revenge_killer;special_attacker;speed_control;support,50,65,107,105,107,86
4,Rotom-Heat,OU,Electric,Fire,bulky_pivot;choice_user;defensive_pivot;physical_wall;revenge_killer;special_attacker;speed_control;support,50,65,107,105,107,86
4,Rotom-Mow,OU,Electric,Grass,bulky_pivot;choice_user;defensive_pivot;physical_wall;revenge_killer;special_attacker;speed_control;support,50,65,107,105,107,86
4,Rotom-Wash,OU,Electric,Water,bulky_pivot;choice_user;defensive_pivot;physical_wall;rain_setter;revenge_killer;special_attacker;speed_control;status_spreader;support,50,65,107,105,107,86
4,Scizor,OU,Bug,Steel,bulky_pivot;choice_user;physical_attacker;physical_wallbreaker;pivot;priority_user;revenge_killer;setup_sweeper;special_wall;speed_control;trapper;wallbreaker,70,130,100,55,80,65
4,Skarmory,OU,Steel,Flying,bulky_pivot;defensive_pivot;hazard_setter;lead;phazer;physical_wall;special_wall;stallbreaker;support,65,80,140,40,70,70
4,Slowbro,OU,Water,Psychic,bulky_pivot;choice_user;defensive_pivot;physical_wall;special_attacker;special_wallbreaker;support;wallbreaker,95,75,110,100,80,30
4,Smeargle,OU,Normal,-,choice_user;hazard_setter;lead;pivot;revenge_killer;speed_control;status_spreader,55,20,35,20,45,75
4,Snorlax,OU,Normal,-,defensive_pivot;physical_attacker;setup_sweeper;support,160,110,65,65,110,30
4,Spiritomb,OU,Ghost,Dark,bulky_pivot;defensive_pivot;setup_sweeper;special_wall;status_spreader;trapper,50,92,108,92,108,35
4,Staraptor,OU,Normal,Flying,choice_user;defensive_pivot;physical_attacker;physical_wallbreaker;revenge_killer;speed_control;wallbreaker,85,120,70,50,60,100
4,Starmie,OU,Water,Psychic,choice_user;defensive_pivot;hazard_remover;special_attacker;special_wallbreaker;speed_control;support;wallbreaker,60,75,85,100,85,115
4,Suicune,OU,Water,-,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper;special_attacker;speed_control;support,100,75,115,90,115,85
4,Swampert,OU,Water,Ground,bulky_pivot;choice_user;defensive_pivot;general_attacker;hazard_setter;lead;phazer;physical_attacker;physical_wall;physical_wallbreaker;setup_sweeper;special_attacker;special_wall;special_wallbreaker;support;wallbreaker,100,110,90,85,90,60
4,Tentacruel,OU,Water,Poison,bulky_pivot;defensive_pivot;hazard_remover;hazard_setter;lead;special_wall;support,80,70,65,80,120,100
4,Togekiss,OU,Fairy,Flying,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper;special_attacker;speed_control;support,85,50,95,120,115,80
4,Torterra,OU,Grass,Ground,physical_attacker;setup_sweeper;speed_control;wallbreaker,95,109,105,75,85,56
4,Tyranitar,OU,Rock,Dark,bulky_pivot;choice_user;defensive_pivot;general_attacker;hazard_setter;lead;physical_attacker;physical_wallbreaker;revenge_killer;setup_sweeper;special_wall;speed_control;support;trapper;wallbreaker,100,134,110,95,100,61
4,Umbreon,OU,Dark,-,bulky_pivot;cleric;defensive_pivot;setup_sweeper;special_wall;support,95,65,110,60,130,65
4,Uxie,OU,Psychic,-,bulky_pivot;choice_user;defensive_pivot;hazard_setter;lead;physical_wall;pivot;revenge_killer;screen_setter;speed_control;status_spreader;support,75,75,130,75,130,95
4,Vaporeon,OU,Water,-,special_attacker;speed_control,130,65,60,110,95,65
4,Venusaur,OU,Grass,Poison,bulky_pivot;physical_attacker;setup_sweeper;special_wall;speed_control;status_spreader;wallbreaker,80,82,83,100,100,80
4,Walrein,OU,Ice,Water,bulky_pivot;phazer;physical_wall;status_spreader;support,110,80,90,95,90,65
4,Weavile,OU,Dark,Ice,physical_attacker;priority_user;revenge_killer;speed_control;trapper,70,120,65,45,85,125
4,Yanmega,OU,Bug,Flying,choice_user;lead;pivot;special_attacker;special_wallbreaker;speed_control;wallbreaker,86,76,86,116,56,95
4,Zapdos,OU,Electric,Flying,bulky_pivot;choice_user;defensive_pivot;physical_wall;setup_sweeper;special_attacker;special_wall;special_wallbreaker;speed_control;support;wallbreaker,90,90,85,125,90,100
4,Absol,UU,Dark,-,choice_user;lead;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;setup_sweeper;speed_control;trapper;wallbreaker,65,130,60,75,60,75
4,Aggron,UU,Steel,Rock,choice_user;physical_attacker;physical_wallbreaker;setup_sweeper;speed_control;wallbreaker,70,110,180,60,60,50
4,Alakazam,UU,Psychic,-,choice_user;lead;screen_setter;setup_sweeper;special_attacker;special_wallbreaker;speed_control;stallbreaker;support;wallbreaker,55,50,45,135,95,120
4,Altaria,UU,Dragon,Flying,bulky_pivot;choice_user;cleric;defensive_pivot;physical_attacker;physical_wallbreaker;setup_sweeper;special_attacker;special_wall;special_wallbreaker;speed_control;support;wallbreaker,75,70,90,70,105,80
4,Ambipom,UU,Normal,-,defensive_pivot;lead;physical_attacker;pivot;setup_sweeper;special_attacker;speed_control;stallbreaker;support;trapper;wallbreaker,75,100,66,60,66,115
4,Ampharos,UU,Electric,-,bulky_pivot;choice_user;cleric;defensive_pivot;rain_setter;special_attacker;special_wall;special_wallbreaker;speed_control;support;wallbreaker,90,75,85,115,90,55
4,Arbok,UU,Poison,-,bulky_pivot;choice_user;physical_attacker;physical_wall;physical_wallbreaker;speed_control;status_spreader;wallbreaker,60,95,69,65,79,80
4,Arcanine,UU,Fire,-,bulky_pivot;choice_user;defensive_pivot;lead;phazer;physical_attacker;physical_wall;physical_wallbreaker;priority_user;revenge_killer;special_attacker;special_wall;speed_control;status_spreader;support;wallbreaker,90,110,80,100,80,95
4,Ariados,UU,Bug,Poison,hazard_setter;lead;physical_attacker;pivot;priority_user;revenge_killer;setup_sweeper;speed_control;trapper,70,90,70,60,70,40
4,Armaldo,UU,Rock,Bug,bulky_pivot;choice_user;defensive_pivot;hazard_remover;hazard_setter;lead;physical_attacker;physical_wall;physical_wallbreaker;setup_sweeper;speed_control;support;wallbreaker,75,125,100,70,80,45
4,Articuno,UU,Ice,Flying,bulky_pivot;cleric;defensive_pivot;phazer;special_wall;status_spreader;support,90,85,100,95,125,85
4,Azumarill,UU,Water,Fairy,choice_user;defensive_pivot;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;wallbreaker,100,50,80,60,80,50
4,Banette,UU,Ghost,-,lead;physical_attacker;stallbreaker;support;trick_room_setter,64,115,65,83,63,65
4,Bastiodon,UU,Rock,Steel,bulky_pivot;defensive_pivot;hazard_setter;lead;phazer;physical_wall;special_wall;stallbreaker;status_spreader;support,60,52,168,47,138,30
4,Beautifly,UU,Bug,Flying,special_attacker;speed_control;status_spreader;wallbreaker,60,70,50,100,50,65
4,Beedrill,UU,Bug,Poison,choice_user;hazard_setter;lead;physical_attacker;pivot;revenge_killer;setup_sweeper;speed_control;wallbreaker,65,90,40,45,80,75
4,Bellossom,UU,Grass,-,defensive_pivot;special_attacker;speed_control;status_spreader;sun_setter;support,75,80,95,90,100,50
4,Bibarel,UU,Normal,Water,physical_attacker;priority_user;revenge_killer;stallbreaker;support;wallbreaker,79,85,60,55,60,71
4,Blastoise,UU,Water,-,bulky_pivot;choice_user;defensive_pivot;hazard_remover;phazer;physical_wall;special_attacker;special_wallbreaker;speed_control;support;wallbreaker,79,83,100,85,105,78
4,Blaziken,UU,Fire,Fighting,choice_user;mixed_attacker;physical_attacker;physical_wallbreaker;revenge_killer;setup_sweeper;special_attacker;speed_control;wallbreaker,80,120,70,110,70,80
4,Butterfree,UU,Bug,Flying,choice_user;lead;pivot;revenge_killer;special_attacker;speed_control;status_spreader,60,45,50,90,80,70
4,Cacturne,UU,Grass,Dark,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_attacker;priority_user;revenge_killer;setup_sweeper;special_wall;speed_control;wallbreaker,70,115,60,115,60,55
4,Camerupt,UU,Fire,Ground,mixed_attacker;physical_attacker;setup_sweeper;special_attacker;speed_control;support;trick_room_setter;wallbreaker,70,100,70,105,75,40
4,Carnivine,UU,Grass,-,physical_attacker;setup_sweeper;speed_control;wallbreaker,74,100,72,90,72,46
4,Castform,UU,Normal,-,special_attacker;speed_control;wallbreaker,70,70,70,70,70,70
4,Chansey,UU,Normal,-,cleric;defensive_pivot;hazard_setter;lead;status_spreader;support,250,5,5,35,105,50
4,Charizard,UU,Fire,Flying,physical_attacker;setup_sweeper;special_attacker;speed_control;sun_setter;wallbreaker,78,84,78,109,85,100
4,Chatot,UU,Normal,Flying,choice_user;pivot;setup_sweeper;special_attacker;special_wallbreaker;speed_control;wallbreaker,76,65,45,92,42,91
4,Cherrim,UU,Grass,-,cleric;special_attacker;sun_setter;support,70,60,70,87,78,85
4,Chimecho,UU,Psychic,-,bulky_pivot;cleric;defensive_pivot;physical_wall;setup_sweeper;support,75,50,80,95,90,65
4,Clamperl,UU,Water,-,special_attacker;support;trick_room_setter,35,64,85,74,55,32
4,Claydol,UU,Ground,Psychic,bulky_pivot;choice_user;defensive_pivot;hazard_remover;hazard_setter;lead;physical_attacker;physical_wall;revenge_killer;screen_setter;setup_sweeper;special_attacker;special_wall;speed_control;support;trick_room_setter;wallbreaker,60,70,105,70,120,75
4,Clefable,UU,Fairy,-,bulky_pivot;cleric;defensive_pivot;lead;mixed_attacker;physical_wall;screen_setter;setup_sweeper;special_attacker;special_wall;status_spreader;support;wallbreaker,95,70,73,95,90,60
4,Cloyster,UU,Water,Ice,bulky_pivot;defensive_pivot;hazard_remover;hazard_setter;lead;physical_attacker;physical_wall;priority_user;revenge_killer;special_wall;support;wallbreaker,50,95,180,85,45,70
4,Corsola,UU,Water,Rock,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;status_spreader,65,55,95,65,95,35
4,Cradily,UU,Rock,Grass,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_attacker;physical_wall;setup_sweeper;special_wall;speed_control;status_spreader;support;wallbreaker,86,81,97,81,107,43
4,Crawdaunt,UU,Water,Dark,choice_user;physical_attacker;physical_wallbreaker;setup_sweeper;speed_control;wallbreaker,63,120,85,90,55,55
4,Delcatty,UU,Normal,-,cleric;general_attacker;pivot;status_spreader;support,70,65,65,55,55,90
4,Delibird,UU,Ice,Flying,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;special_attacker;special_wallbreaker;speed_control;wallbreaker,45,55,45,65,45,75
4,Dewgong,UU,Water,Ice,rain_setter;status_spreader,90,70,80,70,95,70
4,Ditto,UU,Normal,-,general_attacker,48,48,48,48,48,48
4,Dodrio,UU,Normal,Flying,choice_user;defensive_pivot;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;support;trapper;wallbreaker,60,110,70,60,60,110
4,Donphan,UU,Ground,-,choice_user;hazard_remover;hazard_setter;lead;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;wallbreaker,90,120,120,60,60,50
4,Dragonair,UU,Dragon,-,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,61,84,65,70,70,70
4,Drapion,UU,Poison,Dark,bulky_pivot;choice_user;defensive_pivot;hazard_setter;lead;phazer;physical_attacker;physical_wallbreaker;setup_sweeper;special_wall;speed_control;stallbreaker;support;trapper;wallbreaker,70,90,110,60,75,95
4,Drifblim,UU,Ghost,Flying,choice_user;defensive_pivot;lead;pivot;rain_setter;revenge_killer;setup_sweeper;special_attacker;speed_control;status_spreader;support,150,80,44,90,54,80
4,Dugtrio,UU,Ground,-,choice_user;physical_attacker;priority_user;revenge_killer;speed_control;trapper;wallbreaker,35,100,50,50,70,120
4,Dunsparce,UU,Normal,-,physical_attacker;status_spreader,100,70,70,65,65,45
4,Dusclops,UU,Ghost,-,bulky_pivot;defensive_pivot;physical_wall;status_spreader;support;trick_room_setter,40,70,130,60,130,25
4,Dustox,UU,Bug,Poison,bulky_pivot;defensive_pivot;phazer;special_wall;status_spreader;support,60,50,70,50,90,65
4,Electabuzz,UU,Electric,-,special_attacker;speed_control;wallbreaker,65,83,57,95,85,105
4,Electrode,UU,Electric,-,defensive_pivot;rain_setter;special_attacker;stallbreaker;support;wallbreaker,60,50,70,80,80,150
4,Entei,UU,Fire,-,bulky_pivot;defensive_pivot;physical_attacker;physical_wall;priority_user;revenge_killer;setup_sweeper;special_attacker;speed_control;sun_setter;wallbreaker,115,115,85,90,75,100
4,Espeon,UU,Psychic,-,choice_user;cleric;defensive_pivot;lead;pivot;screen_setter;setup_sweeper;special_attacker;special_wallbreaker;speed_control;support;wallbreaker,65,65,60,130,95,110
4,Exeggutor,UU,Grass,Psychic,defensive_pivot;lead;mixed_attacker;screen_setter;special_attacker;speed_control;status_spreader;sun_setter;support;trick_room_setter;wallbreaker,95,95,85,125,75,55
4,Exploud,UU,Normal,-,physical_attacker;wallbreaker,104,91,63,91,73,68
4,Fearow,UU,Normal,Flying,choice_user;physical_attacker;physical_wallbreaker;pivot;priority_user;revenge_killer;speed_control;wallbreaker,65,90,65,61,61,100
4,Feraligatr,UU,Water,-,defensive_pivot;physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,85,105,100,79,83,78
4,Flareon,UU,Fire,-,bulky_pivot;choice_user;cleric;defensive_pivot;physical_attacker;revenge_killer;special_wall;speed_control;support,65,130,60,95,110,65
4,Floatzel,UU,Water,-,choice_user;mixed_attacker;physical_attacker;physical_wallbreaker;pivot;setup_sweeper;speed_control;stallbreaker;support;wallbreaker,85,105,55,85,50,115
4,Furret,UU,Normal,-,choice_user;physical_attacker;physical_wallbreaker;pivot;speed_control;wallbreaker,85,76,64,45,55,90
4,Gabite,UU,Dragon,Ground,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,68,90,65,50,55,82
4,Gardevoir,UU,Psychic,Fairy,bulky_pivot;choice_user;cleric;defensive_pivot;lead;screen_setter;setup_sweeper;special_attacker;special_wall;special_wallbreaker;speed_control;stallbreaker;status_spreader;support;wallbreaker,68,65,65,125,115,80
4,Gastrodon,UU,Water,Ground,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper;special_wall;status_spreader;trapper,111,83,68,92,82,39
4,Girafarig,UU,Normal,Psychic,choice_user;pivot;priority_user;revenge_killer;setup_sweeper;special_attacker;special_wallbreaker;speed_control;wallbreaker,70,80,65,90,65,85
4,Glaceon,UU,Ice,-,choice_user;pivot;revenge_killer;special_attacker;speed_control,65,60,110,130,95,65
4,Glalie,UU,Ice,-,hazard_setter;lead;physical_attacker;priority_user;revenge_killer;speed_control;stallbreaker;support,80,80,80,80,80,80
4,Gligar,UU,Ground,Flying,bulky_pivot;defensive_pivot;physical_attacker;physical_wall;setup_sweeper;speed_control;stallbreaker;status_spreader;support;wallbreaker,65,75,105,35,65,85
4,Golbat,UU,Poison,Flying,defensive_pivot;physical_attacker;pivot;setup_sweeper;special_attacker;speed_control;stallbreaker;support;wallbreaker,75,80,70,65,75,90
4,Golduck,UU,Water,-,setup_sweeper;special_attacker;speed_control;wallbreaker,80,82,78,95,80,85
4,Golem,UU,Rock,Ground,choice_user;lead;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,80,120,130,55,65,45
4,Gorebyss,UU,Water,-,pivot;setup_sweeper;special_attacker;speed_control;wallbreaker,55,84,105,114,75,52
